contactid,genderCode,birthdate,msrc_loyaltymembership,msrc_agreementtomarketingactivity,annualincome,msrc_occupationstatus,msrc_creditscore,msrc_customerrelationshipduration,msrc_distancetoneareststore
c215e7d4-7cfc-4f6f-a6db-611690cf48c1,Male,8/23/1984,FALSE,FALSE,24998,Employed,691.9097791,322,3.57
a6fe1ef3-5eb5-4c45-84c3-542456c02f01,Male,12/5/1952,FALSE,FALSE,41030,Employed,800.2122372,270,1.79
31c8a001-6500-48d0-8ccb-788217c13780,Male,7/31/1988,FALSE,FALSE,36681,Employed,739.0855952,170,3.66
ce3146e9-5c68-45dc-8197-c8f55e1257b4,Male,1/29/1976,FALSE,FALSE,46502,Employed,674.7305981,263,6.59
3262fdc0-13d3-4c6a-be0f-f8c308dc0589,Male,11/27/1982,FALSE,FALSE,41233,Employed,668.08917,209,18.62
7425e48c-469c-4a19-ba8b-69e81f623155,Female,11/29/1971,FALSE,TRUE,40948,Employed,602.7624636,177,12.44
f0fc0a2e-6815-4180-b763-3d64ff3665bd,N/A,3/28/1997,TRUE,TRUE,41527,Employed,997.229877,2389,3.78
4e9943c7-da8c-42ba-868d-4b16138293a7,N/A,8/11/2000,TRUE,FALSE,39680,Employed,936.5916164,2015,16.53
f89bac03-2ecd-4e2d-9ed8-cfdd3d28382f,Male,10/11/1971,TRUE,TRUE,46543,Employed,910.6102827,89,3.97
0abaf260-be18-4173-a5bd-a41dba5d8430,N/A,10/12/1996,TRUE,FALSE,44757,Employed,1038.511516,78,15.55
efc984e3-d6ec-4050-ba4d-0b7b1b52d472,Female,11/24/1990,FALSE,FALSE,37328,Self-employed,565.996563,152,19.51
fb774185-a55b-43c2-b855-e9978a9174e5,N/A,8/18/1977,TRUE,TRUE,68714,Employed,971.1270177,2511,13.83
4847a8c1-421e-4e70-8640-55ef2b8494e4,Female,7/17/1964,TRUE,FALSE,87123,Employed,938.4331006,31,24.14
37d74359-8fc8-4c7f-8bdc-217d634be42a,Female,4/17/1971,FALSE,TRUE,41051,Partially employed,536.1903401,259,23.26
fbb7e505-afae-4e85-81d1-0166325b5ff3,N/A,4/15/1957,FALSE,FALSE,20758,Partially employed,503.5017084,329,5.64
342c7535-4e92-40f2-bdaf-c7b8d903043a,Female,4/26/1974,FALSE,FALSE,26310,Self-employed,503.6666612,223,12.72
87efac73-836d-46b0-89f4-ecc14451ef0f,Female,2/11/1991,FALSE,TRUE,66997,Employed,655.4617168,129,2.62
9028ca8b-e537-44df-a785-1bae74dda842,Male,6/14/1957,FALSE,FALSE,28660,Employed,819.0626849,165,11.56
2e399c9f-a2ed-4256-aa02-4bc0a3e1843f,Female,4/28/1971,TRUE,FALSE,70793,Employed,1041.29628,2264,22.51
8de6b95f-a370-4efc-a5cb-d3a913b861a0,Male,8/22/1967,FALSE,FALSE,58284,Partially employed,585.1895675,217,5.59
5e41f844-a079-4cc1-93bb-2e91bfedd95e,Male,8/16/1984,FALSE,FALSE,29611,Employed,678.4929268,233,7.22
9bef61df-6b09-4c70-9657-6e4c0548f079,N/A,1/5/2002,FALSE,FALSE,29857,Self-employed,557.4749799,365,1.65
492ecde5-102d-49bb-b584-6870fd615e6d,Male,8/11/1953,TRUE,FALSE,59540,Employed,1036.029004,4176,9.94
dcbbc9a0-a6de-481d-921f-82a509696831,Male,5/13/2000,TRUE,TRUE,81071,Employed,1012.303119,2414,24.72
68e66562-57b2-4dd3-bb8a-d61de82d085f,Male,2/3/1983,FALSE,FALSE,22010,Partially employed,399.3167535,3877,48.48
64696a52-0212-413e-954d-5468748af6f9,Female,10/8/1977,FALSE,TRUE,42664,Self-employed,416.8839878,681,44.46
15f13dbc-306d-43ed-bcbf-451285f356f4,Male,2/7/1974,FALSE,TRUE,90859,Employed,805.6320796,104,22.8
b447736e-00bc-4600-85f1-9c723e81e59e,Female,4/15/1951,TRUE,FALSE,54374,Employed,950.058922,61,9.5
12d65986-9275-4348-98ce-54bbe0a0b9fd,Female,11/6/1967,TRUE,FALSE,33412,Employed,1018.641982,3886,17.2
2dfcc395-a1c6-40e2-9fd3-5663ac0c36ea,N/A,1/13/1961,TRUE,FALSE,49939,Employed,947.2813583,76,16.41
0bc1fe67-9f16-46d7-812f-932441d51bb1,N/A,5/24/1989,FALSE,FALSE,66119,Employed,646.7164876,109,15.17
3cd0f61c-d535-4a46-bee9-714cf357cc99,Female,6/16/2002,TRUE,TRUE,55464,Employed,1023.934174,1009,7.47
dae80722-87d3-464b-84ac-88666857bea1,Female,3/17/1999,FALSE,FALSE,46934,Employed,604.9377371,148,17.69
329f674c-0a74-44e7-90a3-6b520e586d0c,Male,1/19/1956,FALSE,FALSE,52653,Self-employed,591.2840904,185,24.37
a8890108-f177-4bce-8564-eedf13b91a3d,Female,6/27/1997,TRUE,FALSE,52876,Employed,995.596108,371,20.28
075bb9ba-cc60-4b87-9893-463361bb024b,Female,8/6/1969,FALSE,FALSE,62981,Employed,830.9964512,323,16.23
0d0f9aac-f9e0-4055-b2d0-925addf0aac2,Female,11/28/1969,TRUE,FALSE,60255,Employed,986.914443,3391,16.77
3328d97d-8581-48ab-94b6-53d8df15494c,Female,9/18/1991,FALSE,FALSE,44446,Partially employed,403.7881462,4226,30.39
13d597e1-fe3b-42dd-9623-7a3aafb7bf42,Female,12/2/2000,TRUE,TRUE,28564,Employed,873.7680248,63,16.32
9ca17d7a-6ce3-4914-8097-49c20a94d779,N/A,11/6/1999,TRUE,TRUE,73352,Employed,937.921277,1730,19.79
bc0d5987-40ab-4fcc-82dc-3228f7f62f97,Female,10/29/1986,FALSE,FALSE,31290,Employed,826.688538,249,8.47
05e731da-85ab-4d10-8ca7-50d4b466606c,Female,10/15/1985,FALSE,FALSE,36924,Partially employed,533.9492945,246,18.93
74c591f8-3f88-4c85-b4cb-9c87dd63ec65,Male,7/6/1968,TRUE,FALSE,28804,Employed,870.7493344,37,7.83
edcaf3cd-2a7a-4a25-94cb-f4ae1ba8f2b6,Male,9/27/1965,FALSE,FALSE,67425,Employed,750.3173217,338,23.57
c8e97caa-a695-4885-bd21-49c217fed3a2,Male,9/22/1995,FALSE,FALSE,23612,Partially employed,593.8001924,259,11.92
e39c567b-c48c-48b5-a3e0-d8b5dad913d4,Male,12/8/1966,FALSE,TRUE,35719,Self-employed,489.1863324,117,19.02
0bfab71d-cd88-4ba6-8f40-90e3d9f6f089,Female,10/4/1951,FALSE,FALSE,51152,Partially employed,493.306115,263,20.13
0125083d-9fbd-47cd-9ea1-3bd80fa595d2,Female,11/18/1964,FALSE,FALSE,28761,Employed,776.8307463,330,2.25
30b5f28a-c559-42ae-98de-9aa2b1206a00,Male,4/10/1977,FALSE,FALSE,31571,Employed,818.0201907,97,21.36
8647b935-b7c1-4a84-ad0c-9483f61a9620,Female,4/7/1999,TRUE,TRUE,46062,Employed,1014.935611,86,22.86
5e92bb13-93cc-4d37-baf3-3954bf431258,Male,2/12/1971,FALSE,FALSE,26177,Employed,621.6614618,115,5.54
47f99700-7837-4c7d-87d9-273a80a5303c,Male,6/25/1994,TRUE,TRUE,57420,Employed,1010.31945,72,23.03
5c7ded5b-0980-4786-b3aa-79dd8ab6419a,N/A,9/16/1965,TRUE,FALSE,71153,Employed,986.3568508,2640,6.1
aba90419-b11b-458d-b290-0c21b53e5d1e,Male,6/25/1982,FALSE,FALSE,27734,Self-employed,491.0812516,221,12.45
4e5254b4-f015-458d-a94d-15d2ada1c587,Male,7/3/1976,FALSE,FALSE,52242,Employed,799.3144652,360,5.28
d0fa3f11-e52b-437d-897b-b8caffacce00,Male,8/19/2001,FALSE,TRUE,58755,Employed,790.3046675,310,18.7
ceb89537-07c9-493e-854e-6cfd8759bc8a,Female,7/17/1954,FALSE,TRUE,58845,Employed,735.3415385,91,3.43
76874ac2-9ba4-4c1b-bbdf-8a5251b2ff0f,Male,11/25/2001,TRUE,TRUE,42901,Employed,950.2433607,34,20.77
24098eb6-16a0-4dea-b515-12be01730923,N/A,1/22/1980,TRUE,FALSE,87216,Employed,887.3833361,71,21.25
b71a564f-2c85-4d74-b6f7-4fc2fb7fff28,N/A,4/8/1952,TRUE,FALSE,31540,Employed,898.6156365,75,2.21
99fb7055-bc52-4439-b5f5-752ba168e994,Female,7/29/1968,FALSE,FALSE,23086,Self-employed,545.715841,190,2.76
35d7428b-6c3c-4eaf-b365-3a09b6894115,N/A,2/22/1963,FALSE,TRUE,48936,Employed,825.4595688,127,5.29
fc4066cf-52be-434e-bac0-74d397713503,Female,12/21/1976,FALSE,FALSE,26860,Self-employed,545.4191795,161,16.92
0531a8e2-ac7c-4040-96c0-39201b59d41c,Female,11/20/1995,FALSE,TRUE,51701,Employed,818.9434387,176,17.71
accf52bc-59f8-4fcc-8170-851d976d8eb9,N/A,1/21/1982,FALSE,FALSE,57054,Self-employed,573.3667157,168,10.4
bcea5d31-3b1a-479e-9f3e-d022cb3645be,Female,9/13/1984,FALSE,FALSE,34012,Employed,652.9113556,203,24.47
c7dcc393-fc01-47b5-be25-7c61a264cb16,N/A,3/1/1995,FALSE,FALSE,53032,Employed,712.7968451,357,18.04
7f2650ec-e9a9-4ce2-b998-c5cd6a16ff91,Male,10/15/1979,FALSE,FALSE,35657,Self-employed,500.7182118,350,12.45
7eca3e13-6cda-41e4-bf8e-28303338e051,Female,2/28/1987,TRUE,TRUE,31051,Employed,1014.450724,86,2.44
95b6a760-979c-463e-b3e3-baa016027f16,Male,3/24/1959,TRUE,TRUE,34632,Employed,873.151366,64,22.76
c23e4cfe-2939-4443-8b5f-9ca5c7c4e380,N/A,11/6/1977,TRUE,TRUE,60170,Employed,995.0032121,2578,1.57
a05ad052-300f-48cf-9d9c-0502a3ec0213,N/A,7/15/1987,FALSE,FALSE,85767,Employed,706.1900141,332,0.95
55fed182-f9a8-4d59-a0c0-94a6fadba626,N/A,4/1/1988,FALSE,FALSE,54716,Employed,766.8213119,317,7.71
2f4e2e77-87d7-44bb-aa5a-15f01a2c12fb,Female,3/14/1997,TRUE,TRUE,31223,Employed,877.4335575,81,8.23
90c43ed8-eb5a-4fcf-8abe-df00e09ab8a6,Female,4/16/1950,FALSE,FALSE,23428,Employed,598.5169822,189,6.51
8e9266ea-ff79-4a6b-b2c4-eb753b626eae,N/A,9/7/1956,FALSE,FALSE,101046,Self-employed,524.7794402,198,14.34
76d9b5dd-ce12-4abf-96f9-78a23fb99866,Male,1/13/1994,TRUE,FALSE,32221,Employed,864.6101993,358,8.37
a1b023fd-cbd7-43a5-9022-880cab162131,Female,1/26/1975,FALSE,TRUE,22904,Partially employed,514.1639436,185,24.95
4408c3a2-dea3-4e47-8e23-3a1d247766da,Male,4/27/1959,FALSE,FALSE,0,Unemployed,385.2189517,3642,74.93
a9807b6f-f28b-4194-9363-9c9d9f79547c,Female,7/20/1964,FALSE,TRUE,28850,Employed,736.2729562,135,16.06
dbeda36f-8540-42af-bcab-13810e222151,Male,1/28/1953,FALSE,FALSE,50221,Employed,598.1047483,95,11.63
6e0f45ae-c623-45e3-b963-967837daac0a,N/A,2/10/1957,TRUE,FALSE,58947,Employed,946.2349011,54,1.08
fa7eb84d-ac35-492e-b660-9d33aeac6dd7,Male,3/31/1979,FALSE,FALSE,53535,Employed,832.4036345,255,9.77
e205d9a0-b703-4ed3-88d6-2995bcee0f4a,N/A,6/10/1957,TRUE,FALSE,34986,Employed,849.6844073,298,21.67
90889b90-93b5-4ecd-b93f-d6e5e5d5448f,Male,9/23/1971,TRUE,TRUE,51229,Employed,900.1569512,43,13.52
eefe26c4-b154-4211-9e3b-59a59cc04cc1,N/A,7/18/1969,TRUE,FALSE,80622,Employed,1032.100219,42,13.03
4966a222-0b0a-4d8d-8054-378dc642b307,N/A,7/30/1979,TRUE,FALSE,60356,Employed,879.8401467,34,9
ce41f11d-f611-4567-bdcd-8a3289ab3262,Male,10/6/1992,TRUE,FALSE,37905,Employed,1009.62807,83,2.81
05ac3c10-8ccc-4f98-bdc7-20b0ff0b6ce0,Female,3/21/1962,TRUE,TRUE,59815,Employed,1029.656532,80,13.32
0639af98-fd93-4160-9a9b-0a6a8cdc5b28,Female,5/16/1976,TRUE,TRUE,78822,Employed,941.6457683,65,3.43
1c909897-d219-403d-b783-b71863cf192e,Male,9/26/2000,FALSE,FALSE,45553,Partially employed,516.6635746,352,16.48
749148e5-2704-4be7-a3fc-8b1460bd1bee,Male,9/18/1953,FALSE,FALSE,62388,Employed,660.4344185,207,11.5
76d3c5dd-5f49-42c7-85b5-947a83a99820,Male,3/1/1978,TRUE,FALSE,44229,Employed,1028.055419,4372,10.09
3ab76756-23b6-4dc8-a01c-04481b5c58c1,Female,9/9/1986,TRUE,TRUE,80820,Employed,993.4448837,86,11.81
db0176c2-f2fa-476b-81cd-9557d97a28a3,N/A,11/15/1951,TRUE,TRUE,49062,Employed,1032.960907,38,24.63
ea333678-475a-4cd6-ac1f-859e9b759a23,Male,12/14/1977,FALSE,FALSE,38795,Partially employed,518.0231508,265,20.19
b89b0569-36ed-487b-b5e3-380d03e79512,Male,1/1/2002,TRUE,TRUE,46694,Employed,1041.959967,2626,20.67
6c2d60c6-a2e2-4e4c-a373-dde273086f90,Male,2/16/1989,TRUE,TRUE,40055,Employed,893.3920393,52,10.26
8e246772-2455-4761-b910-49216754da8f,Female,10/18/1955,TRUE,FALSE,36952,Employed,837.6302741,120,24.65
82a3add2-4c88-4485-a479-4e72da49f0b6,Female,5/6/1990,TRUE,TRUE,55078,Employed,1020.018675,3335,12.44
ee95fcdd-5d3e-4007-a2b1-071b12ff961c,Female,6/14/1952,FALSE,FALSE,38179,Employed,631.9124409,164,22.26
f5ee8788-3322-4fce-8a22-5096e08b4cf5,N/A,6/25/1996,FALSE,TRUE,40485,Employed,742.8655637,201,4.83
a187d8cf-c063-4dee-ab91-0e7f8b2fa06d,Female,12/15/1994,FALSE,TRUE,80141,Employed,792.4265293,144,0.39
57b10022-b96a-4584-8052-474c53b9db38,Male,6/18/1993,FALSE,FALSE,27408,Employed,688.4368264,332,11.81
5260b019-6635-4db8-bb1c-e51c7065b23f,Female,8/23/1994,FALSE,TRUE,39714,Employed,806.3636241,265,24.39
00ddd0b3-fd81-473d-8ef3-55d4f0091b33,Male,11/25/1990,TRUE,TRUE,88982,Employed,964.7410709,83,18.62
00211578-acad-47ab-a374-1e397286af86,N/A,10/31/1960,FALSE,TRUE,17186,Self-employed,405.1822852,1611,28.33
188a209f-337e-4ab4-8905-a394e7520688,N/A,3/4/1980,TRUE,FALSE,48117,Employed,1018.825897,1388,23.03
f75a34ff-d87e-4eb0-ad8c-7df41b2b7327,Male,2/28/1966,TRUE,FALSE,69503,Employed,872.1796331,53,19.28
6a107de3-830e-46cd-84b8-d102a4fca4b0,Female,6/8/1997,FALSE,FALSE,45215,Self-employed,592.693139,301,7.27
4d806219-bf97-4f03-b804-d78e1d474d7f,N/A,1/18/1958,FALSE,FALSE,54760,Employed,694.2639916,100,18.61
6b248a60-4da0-4685-a596-e7a7cec073e3,Male,1/16/1995,FALSE,FALSE,29495,Employed,621.3357094,132,19.2
ce1cb2dd-c6a0-44b1-94df-37b4ae2203cd,Male,6/19/1963,FALSE,TRUE,36925,Employed,712.7257371,172,1.01
0b66ef62-028d-4ccc-bcea-4c58366f02c8,Female,10/28/1957,FALSE,FALSE,55491,Employed,698.2129427,123,19.38
599dad51-e223-489a-8ff1-1ed3f733e5d2,N/A,8/21/1971,FALSE,FALSE,33714,Self-employed,565.2437679,332,22.94
27b92b62-957d-4973-a34f-69277f2cd84a,Male,11/9/1981,FALSE,FALSE,24892,Self-employed,389.2423192,2632,41.25
62121a7d-7122-44d9-af8f-d4742dc58829,Male,8/23/1994,TRUE,FALSE,41673,Employed,863.4605626,165,19.67
07ea9845-fe01-479e-bd7f-00fc9b3f38b2,N/A,12/18/1959,FALSE,FALSE,35061,Self-employed,407.6048887,1832,65.18
a74bd563-2299-4604-a8dd-9e0c6b34b79d,N/A,1/13/1970,FALSE,FALSE,31526,Employed,633.8442301,105,15.02
c4836789-aa7d-4c2d-89ae-169ddbc645fa,Male,11/4/1954,FALSE,TRUE,54909,Employed,792.2595669,221,6.32
dd5455f6-5efa-4f63-a7bd-3113dcd2fadf,Female,4/2/1981,FALSE,TRUE,17398,Partially employed,391.676884,3253,30.07
9c1d7313-4c8d-4f9d-af62-529d1f6efa91,Male,10/31/2002,FALSE,FALSE,42942,Self-employed,571.693177,212,0.57
ef46b6e2-7fda-43a0-b902-526edec0ef30,Female,11/28/2002,FALSE,FALSE,47726,Self-employed,402.2706984,3569,72.23
7d730883-ceda-453b-826e-85fca351e9d0,N/A,3/2/1994,TRUE,TRUE,46065,Employed,1025.924376,3515,0.79
0ce10411-d63b-48af-8fd5-32bc89b97951,Female,10/26/1963,FALSE,TRUE,62289,Employed,823.3774351,344,14.39
c3b6281c-d8a0-462c-b88e-1b1268b57476,Male,2/19/1998,TRUE,FALSE,94766,Employed,952.0759341,69,8
049a7946-59e2-4677-b15f-ac7e6795ec07,N/A,10/7/1950,TRUE,TRUE,44756,Employed,886.8984845,85,23.18
0c5e8245-e3e3-47b5-9fea-7b6c59918e21,Male,6/8/1952,FALSE,FALSE,24152,Partially employed,412.6117025,1672,73.39
7ce16b71-a80e-4083-9538-ae9ef6e77cba,Male,12/11/1966,FALSE,FALSE,34445,Employed,651.2134483,158,12.22
f978a3fa-03eb-4fb0-a257-28657fb592a0,Male,7/14/1982,TRUE,FALSE,44939,Employed,844.7430388,250,2.59
069a591a-2c00-438f-bde5-51b68058ff9e,Female,8/29/1976,FALSE,FALSE,36229,Employed,767.4278035,319,11.15
08c43326-1113-4bd7-8406-c5c6882b45ad,Female,6/1/1996,FALSE,FALSE,34385,Employed,678.9757056,103,22.89
4690963e-70fa-4911-99b2-a36023870e1c,Female,2/6/1950,FALSE,TRUE,31010,Partially employed,564.0009631,293,11.36
21524ea0-092a-4d85-81aa-3722f4786049,Male,7/16/1951,FALSE,FALSE,18882,Partially employed,391.8776855,413,40.36
9dc4d526-b54a-4ae5-860e-8931361f489c,N/A,1/3/1977,TRUE,FALSE,40037,Employed,1028.084526,3199,15.37
c3e5c223-6428-4f39-90e0-035b95f7b5b9,Female,6/28/1999,FALSE,FALSE,32445,Employed,642.233219,218,4.74
ffb0d2d2-1cf0-4494-956f-b73d9c034a94,N/A,6/11/1987,TRUE,FALSE,81303,Employed,857.5806446,186,2.4
c624c961-2330-4a3c-9eed-60e271c799f1,Male,11/24/1971,FALSE,TRUE,42695,Partially employed,401.0238603,2142,61.71
efedf901-20ba-41e0-a943-ce9eaf32d184,Female,6/12/1971,FALSE,FALSE,44780,Self-employed,571.4555087,358,24.26
0c2c8241-4247-4ede-abc8-559dbc5896b3,Male,5/3/1972,FALSE,FALSE,44416,Self-employed,387.7513012,1163,51.26
024ab081-8fd2-4e21-b5ec-e748a05df64f,N/A,8/14/1960,TRUE,TRUE,55027,Employed,964.3232066,1605,23.41
161e041c-77bd-461c-969f-2335c27fa04d,Female,9/7/2002,TRUE,TRUE,48990,Employed,1005.93533,2661,6.11
4153bda1-ba18-4a42-b723-9bff9770a8b9,Female,3/3/1985,FALSE,FALSE,55456,Employed,812.1762671,160,7.3
013cdfd1-2c20-4133-a5b7-a6b8ad2d5e7e,Male,5/3/1961,TRUE,TRUE,38118,Employed,1032.806469,69,12
5c3c944f-2643-474a-9b92-7eb496f5b1e4,Female,11/24/1956,TRUE,TRUE,80360,Employed,966.4587502,3961,0.7
b0c07063-625a-4109-9e46-a62d4c717b77,N/A,6/16/1994,FALSE,FALSE,60834,Employed,633.2300466,264,10.6
0e34f338-be21-4a78-b504-3704659667b6,Male,7/21/1980,FALSE,TRUE,65755,Partially employed,416.557833,2282,27.56
f690a3cf-5e77-4a8c-a2f8-3148ec36c77c,Female,12/4/1963,FALSE,FALSE,64881,Self-employed,597.6858363,253,11.76
50564390-b586-49e1-89cf-1cf849ee8f9d,Female,7/26/2001,FALSE,FALSE,38441,Self-employed,501.7642956,304,1.81
d78a0ec4-1702-4ccb-a861-bf9f37194105,Male,12/23/1962,TRUE,TRUE,114697,Employed,1027.423483,1298,0.65
335ebd4d-02fc-41ae-85c2-bb55e4f91f15,Female,4/23/1961,FALSE,FALSE,51321,Employed,827.1068033,297,1.86
67f87cd9-06bf-4261-9e0d-ccb79ad0f095,Female,1/19/1958,FALSE,FALSE,39459,Partially employed,527.5924537,186,8.71
f2fa6663-48f4-4fe9-a5ff-24b870271549,Male,3/26/1992,FALSE,FALSE,37848,Employed,756.7357354,264,24.21
1782966b-9162-4228-a90f-2992781eef45,Male,2/13/1976,FALSE,FALSE,27154,Self-employed,576.8886108,131,22.99
fb5d40ba-ab28-4e22-8828-16fa1a9da0e6,Female,3/21/1983,TRUE,TRUE,43384,Employed,979.2736596,86,5.05
e6d871f9-a8d2-401d-9d43-46152a317dc5,Female,5/15/1985,FALSE,TRUE,31473,Employed,722.8495827,156,18.34
88af5f89-e325-4fc3-bdf2-e5d57ee252a9,Male,6/14/1956,FALSE,TRUE,36514,Employed,602.5324416,322,8.63
6b49f180-931c-4fa6-bdbd-21e20e65c44e,Female,10/25/1993,FALSE,TRUE,31353,Partially employed,568.2648924,125,17.35
1d61bcd0-8995-4805-942f-53dc57214d70,Male,11/28/1997,TRUE,TRUE,32715,Employed,990.4675946,3344,0.67
1c7668a4-237a-401a-9782-5e07b9b6dfd1,Male,9/10/1988,FALSE,FALSE,26953,Employed,787.3860334,286,15.63
74c7c90e-fefd-496e-aaf4-ce797b97977d,Female,8/27/1992,TRUE,FALSE,40426,Employed,961.6856054,2786,19.27
a43de203-7177-4242-ba0c-9345eb785d81,Female,7/11/1999,FALSE,FALSE,53908,Employed,676.4185002,287,9.25
7a6e8e06-d40e-414b-b532-abdcd47c59ae,Male,6/28/1986,TRUE,TRUE,32927,Employed,893.7579242,41,16.22
93a76bbf-d870-477f-9299-c239c6555471,Female,12/17/1954,TRUE,FALSE,52225,Employed,878.3411181,76,23.66
cbb38f24-c806-425b-8a88-539ce4891445,N/A,6/28/1970,FALSE,FALSE,53997,Employed,751.9006945,346,18.03
27911238-c3a7-4e4a-8add-b909878c2afd,Male,9/1/1959,FALSE,FALSE,60045,Self-employed,524.9104392,145,18.77
231e5287-883a-4890-b3c2-49463257df85,Female,6/29/1998,TRUE,FALSE,52719,Employed,914.859551,37,20.98
6bb58c2f-07e1-4b89-aa1f-9eb775b7fce0,Male,12/16/1953,TRUE,FALSE,57377,Employed,984.916222,4419,3.41
72efc65d-fbcd-491f-b3e5-089b9dabae22,Male,5/30/1988,FALSE,FALSE,42225,Employed,680.712575,330,21.06
30133cfa-759b-43da-938d-968d118fb84f,Female,2/2/1976,FALSE,FALSE,50517,Employed,666.9405864,131,21.51
5fc3bcfd-9d25-4436-bfb8-ab3fbbe37408,Female,1/6/1993,TRUE,FALSE,82647,Employed,964.8185993,2462,4.07
69805fac-d966-44e1-a9c9-9bf102f781a0,N/A,5/12/1972,TRUE,TRUE,75924,Employed,956.9320999,61,15.83
d132b323-385c-458f-9b98-440588997e2f,Female,9/17/1996,FALSE,FALSE,34173,Partially employed,510.0957643,195,13.3
f7ddbc74-2448-4165-b8c3-5b0816978216,N/A,4/23/1970,FALSE,TRUE,23433,Partially employed,397.6874311,2899,51.6
3a4eeffd-397d-4c16-b98e-3228bacd0938,Female,11/3/1978,FALSE,FALSE,30517,Employed,605.1229899,146,14.76
0d5a7765-3168-4fbc-8563-e119d8ab5d47,N/A,4/23/1969,FALSE,TRUE,35693,Employed,813.4982461,138,23.21
0ef97f38-b7c6-4571-9abc-b8d7bbc15cdc,Male,2/15/1991,FALSE,FALSE,23168,Partially employed,584.2667908,153,17.99
67bf1b78-335c-4d45-94a3-c5c5b387b90e,Female,6/13/1996,FALSE,FALSE,50541,Employed,706.9602935,245,24.59
55e8103c-db85-4edb-addd-1f31dde5c42b,Female,10/29/1983,FALSE,FALSE,26954,Employed,724.4911711,338,14.43
d98c68ba-0317-4d73-9175-a8355c6952f1,N/A,9/17/1955,TRUE,TRUE,59448,Employed,882.4323359,49,19.14
284f7650-c001-4645-8e93-009d75eed34f,N/A,4/13/1978,FALSE,FALSE,24654,Employed,641.8535887,180,0.62
473072d2-024c-4858-9d16-59d3fcf41728,Male,3/30/2000,FALSE,FALSE,64706,Employed,644.4589909,172,11.51
483bd02f-da91-43c4-a3b8-95265fe2d1f4,Male,8/1/1953,TRUE,TRUE,59444,Employed,1039.055997,3564,13.1
a08b381d-f8d5-49a0-841d-5901ca6ced45,Female,5/27/1991,FALSE,FALSE,32975,Employed,705.0385831,211,20.94
f2a394d9-55b6-47f5-9e68-6b3a84256c5d,Male,9/19/1954,FALSE,FALSE,18211,Self-employed,400.2737787,1241,70.98
31cee99f-5635-4370-96b0-fc8fad151155,Female,2/2/1975,FALSE,FALSE,67804,Employed,792.3183739,345,4.03
88164fb0-f6ec-4cff-ab23-d1c6493a5619,Female,2/27/1961,TRUE,TRUE,29860,Employed,910.088387,61,20.43
36dabc40-122c-40eb-9985-e5681b0f4168,Female,3/10/1967,TRUE,FALSE,49905,Employed,1013.527012,3791,7.22
b14aa9da-5f55-4402-ac67-c854ba21171a,Male,1/25/1962,FALSE,FALSE,36614,Employed,751.6873079,126,24.7
17bd7a00-b493-4b82-9d47-058fc7f09d20,Female,7/19/1953,TRUE,TRUE,36598,Employed,914.8720669,34,2.36
0cfc0feb-de14-4e64-b734-99f5df585ff8,N/A,4/27/1998,TRUE,TRUE,39178,Employed,973.1051653,43,16.05
428b2222-2960-46e9-bd4e-a95b974fdb3b,Male,10/11/1964,TRUE,TRUE,38017,Employed,927.4635809,61,1.54
fd635bd1-ed87-4c42-8d46-0a04e2509f99,N/A,10/6/1998,TRUE,FALSE,39083,Employed,896.4835779,37,11.41
e4bfd22d-2a11-4f0b-a658-b2f76d992431,Female,3/20/1999,TRUE,TRUE,75351,Employed,941.1387462,4391,17.36
dc05181a-6180-4660-9597-136f9d5a1cd9,Female,9/16/1977,FALSE,FALSE,44231,Employed,789.5654391,148,19.83
8b3ccbfe-7bd8-4247-912f-5bc46ef6265d,Male,8/31/1974,TRUE,TRUE,53454,Employed,995.6801872,1574,17.59
9f187d2a-7afe-4035-a2de-bf44accc0567,N/A,3/6/1985,FALSE,FALSE,23192,Partially employed,388.9492307,1659,39.4
74067527-6b8a-4e41-9714-bdb39be2972b,N/A,12/23/1964,FALSE,FALSE,42157,Employed,758.4463905,92,14.4
8dccf593-e18d-4868-8585-1e4b908029b7,N/A,11/14/2002,FALSE,FALSE,30595,Employed,700.9356087,365,2.34
c0eb5ee0-4e28-4d57-9cdb-6aa3096be873,Female,7/8/1954,TRUE,TRUE,44457,Employed,976.7338265,79,17.75
693626fc-0bbe-4197-8741-04712340dd91,Male,11/29/1998,TRUE,TRUE,41867,Employed,853.0420259,157,16.69
3cda787c-88db-49c7-a507-4a8621081a93,Female,6/20/1957,FALSE,FALSE,24091,Self-employed,534.3132146,125,22.18
31b5cb66-89a4-40f1-a2a5-ced00f53719d,Male,9/13/2000,FALSE,FALSE,32012,Employed,766.4802223,211,15.09
dab2de06-18b9-4b86-829d-f815f169ae0c,Male,12/4/1975,TRUE,FALSE,58492,Employed,835.130139,197,11.74
8a7a8bc8-b578-4d60-a531-63297e1af76e,Female,2/14/1971,FALSE,FALSE,43508,Partially employed,539.0490008,98,2.58
442f581c-297a-4d98-8dc4-7c0b85f9643e,N/A,2/18/1967,TRUE,FALSE,50209,Employed,838.7380462,175,5.22
5a94ce5f-e34e-4ad7-8d2d-cd5a04883d65,Male,12/15/1961,TRUE,TRUE,46358,Employed,897.2814257,44,11.76
72f0352d-6431-4be0-bf36-f99b00297f46,Female,4/13/1987,FALSE,FALSE,22028,Employed,616.6698538,224,15.03
